time,accelerometer1,accelerometer2,accelerometer3,magnetic_field1,magnetic_field2,magnetic_field3,orientation1,orientation2,orientation3,gyroscope1,gyroscope2,gyroscope3,gravity1,gravity2,gravity3,linear_acceleration1,linear_acceleration2,linear_acceleration3,rotation_vector1,rotation_vector2,rotation_vector3,rotation_vector4,rotation_vector5,step_counter1,label
2018-02-19 04:51:11.750,8.708063112768,-4.2606810319360005,2.1973617,-31.975127590518746,14.5485,12.646418127766529,23.775488,69.55540500000001,-62.291374,0.013316861999999999,-0.037287217000000004,-0.0026633726,8.557625999999999,-4.3001629999999995,2.1085613,0.15043748776256,0.039481777563328,0.08880043,-0.5652166999999999,-0.3151536,-0.4334988,0.6271260999999999,0.0,0.0,1
2018-02-19 04:51:11.760,8.755936,-4.342063,2.1877869999999997,-33.57711303902605,14.5485,12.962501,23.740100396190673,69.58569219394809,-62.31051537350878,0.003196019806717526,-0.034623843,-0.007457470673288618,8.557625999999999,-4.3001629999999995,2.1085613,0.19830989999999998,-0.041900158,0.07922578,-0.5652609902821156,-0.3153386674056628,-0.4334537000102402,0.627024257031386,0.0,0.0,1
2018-02-19 04:51:11.770,8.777478584576,-4.3731808845952,2.2021479058432,-33.916,14.5485,12.158424834264236,23.70046,69.62113000000001,-62.324814,0.0,-0.031960472000000004,-0.005326745,8.557625999999999,-4.3001629999999995,2.1085613,0.2198529045952,-0.07301805709472,0.09358665584512,-0.56532776,-0.31549355,-0.43338308,0.626935,0.0,0.0,1
2018-02-19 04:51:11.780,8.779872306368,-4.428234,2.1806047212607997,-33.916,14.5485,11.347326202398046,23.680549967332265,69.64303519940118,-62.32752844017965,-0.0033581634840601487,-0.02721272619129825,-0.003010775357480744,8.557625999999999,-4.3001629999999995,2.1085613,0.22224671888128,-0.12807131,0.0720434687616,-0.5653894260114756,-0.3155265913542362,-0.43334372002804855,0.626890013067094,0.0,0.0,1
2018-02-19 04:51:11.790,8.7607238064,-4.442596356390401,2.1806065345791996,-33.916,14.5485,11.731895380815637,23.67083726134188,69.65919840479052,-62.32267947856285,-0.00509516292751881,-0.022001727469614,0.0027792228598459553,8.557625999999999,-4.3001629999999995,2.1085613,0.20309765139648,-0.1424335913888,0.07204530957951999,-0.5654572419081965,-0.31548176916611015,-0.43331851977561103,0.6268687954632474,0.0,0.0,1
2018-02-19 04:51:11.800,8.741574,-4.4378087,2.18299985,-33.916,14.5485,12.116454714388274,23.661124803993587,69.6753611964071,-62.317830641077876,-0.006832117904360892,-0.0167908621477895,0.008569072855115534,8.557625999999999,-4.3001629999999995,2.1085613,0.18394804,-0.13764596,0.07443857200000001,-0.5655250560688527,-0.3154369481254174,-0.4332933201682917,0.6268475784025644,0.0,0.0,1
2018-02-19 04:51:11.810,8.736787,-4.389936,2.1877869999999997,-33.916,14.5485,12.50101404796091,23.651412346645294,69.69152398802369,-62.3129818035929,-0.008569072881202974,-0.011579996825965007,0.014358922850385113,8.557625999999999,-4.3001629999999995,2.1085613,0.17916107,-0.08977318,0.07922578,-0.565592870229509,-0.31539212708472464,-0.43326812056097236,0.6268263613418814,0.0,0.0,1
2018-02-19 04:51:11.820,8.672956544671047,-4.332487849645874,2.136722188650909,-33.916,14.5485,12.8855832263785,23.641699640654913,69.70768719341302,-62.3081328419761,-0.010306072324661636,-0.006368998104280751,0.020148921067711812,8.557625999999999,-4.3001629999999995,2.1085613,0.11533092469323321,-0.03232508632059049,0.02816090198694428,-0.56566068612623,-0.31534730489659857,-0.4332429203085348,0.6268051437380348,0.0,0.0,1
2018-02-19 04:51:11.830,8.674552544128002,-4.3109455654144,2.1949675654144,-34.359644107242595,14.104855892757401,12.962501,23.651106301981468,69.72170812656802,-62.31660897388766,-0.0026633726,-0.005326745,0.02130698,8.552904,-4.3096986,2.1082542,0.12164851664384,-0.0012469463802751994,0.0867133879168,-0.5657524453325483,-0.3153032117689826,-0.433361902575393,0.6266621524079667,0.0,0.0,1
2018-02-19 04:51:11.840,8.705669403200002,-4.2630732531904,2.2189042468095996,-34.09900156158001,13.9385,12.556851783503571,23.663270691925657,69.74218767805027,-62.33377705826634,-0.012784079306845528,-0.01811082450688649,0.013849646693154473,8.552904,-4.3096986,2.1082542,0.1527654281984,0.046625340559360004,0.11065002930944,-0.5658760589677948,-0.3152777021570836,-0.43354347690952844,0.6264377982218012,0.0,0.0,1
2018-02-19 04:51:11.850,8.818167855296,-4.289401668064,2.2404450052928,-33.44156519513027,13.9385,12.833713842388212,23.631209006976,69.78074933472,-62.331743957376,-0.02130698,-0.023970352,0.0026633726,8.552904,-4.3096986,2.1082542,0.26526380031616,0.020296912686592002,0.13219082529344,-0.5660012728128,-0.31527688973504,-0.43346734579456,0.6263778215603201,0.0,0.0,1
2018-02-19 04:51:11.860,8.842107,-4.3707867,2.3122563,-33.306,15.045890067151099,12.605883244343357,23.60055306432,69.82625530688,-62.340420343232005,-0.028631298113984,-0.023970352,-0.0086560884918784,8.552904,-4.3096986,2.1082542,0.2892027,-0.061088085,0.20400214,-0.566154626048,-0.31531267286336,-0.43345469014912,0.6262300737664,0.0,0.0,1
2018-02-19 04:51:11.870,8.782264915424,-4.430628534579199,2.3577363659647994,-33.000992192099936,13.938453933389653,11.788235024601285,23.7146994795631,69.75191617527092,-62.36474078044201,-0.03639950192320164,-0.011985062698523764,-0.023082637089854082,8.552904,-4.3096986,2.1082542,0.22936083792064,-0.12092993957952,0.24948215096448,-0.5660314257573172,-0.31518886851267175,-0.43395710075945043,0.6260557403660721,0.0,0.0,1
2018-02-19 04:51:11.880,8.739978333333333,-4.450575,2.2899156333333335,-32.696,12.956939316716703,11.997576665735764,23.727079999999997,69.76793,-62.379419999999996,-0.04261396,0.005326745,-0.023970352,8.552904,-4.3096986,2.1082542,0.18707402333333334,-0.14087629666666668,0.18166145,-0.56613433,-0.31516279999999997,-0.43411893,0.6258636,0.0,0.0,1
2018-02-19 04:51:11.890,8.708063000000001,-4.437809,2.3314054,-33.23819137558311,14.738232278985095,13.762232834565935,23.755167,69.766975,-62.38393000000001,-0.037287217000000004,0.02130698,-0.01065349,8.552904,-4.3096986,2.1082542,0.155159,-0.12811041,0.22315120000000002,-0.5662005999999999,-0.31505707,-0.43428507,0.6257416,0.0,0.0,1
2018-02-19 04:51:11.900,8.717637,-4.463340938987968,2.257998526973291,-33.36145196425247,15.197315665146155,14.221315665146156,23.89509,69.65836999999999,-62.351330000000004,-0.023970352,0.029297099,0.005326745,8.552904,-4.3096986,2.1082542,0.16473293,-0.15364245233296356,0.14974435030804675,-0.566033,-0.31456485,-0.43463975,0.6258945,0.0,0.0,1
